sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
Badlands,24,1,29,1536,1526,5,1440,81,1559,1329,-230,0,0,0,0,0,1,3,54;51;44;45,7;6;5;4,1.401298464324817e-44;7.955681800842285;6.955681800842285;5.289015293121338;4.289015293121338;3.9556820392608643;3.9556820392608643;3.289015293121338
Badlands,25,0,29,1536,1527,5,1504,18,1613,1404,-209,0,0,0,0,0,1.070326899646007,3,57;47;43;41,7;6;5;4,1.401298464324817e-44;7.406439304351807;7.073105812072754;5.073105812072754;4.739772319793701;5.073105812072754;3.4064393043518066;3.073106050491333
Badlands,25,1,29,1536,1527,5,1513,9,1549,1416,-133,0,0,0,0,0,1.160833369569994,3,57;47;44;45,7;6;5;5,1.401298464324817e-44;9.811742782592773;6.478409290313721;5.478409290313721;4.145075798034668;4.811742305755615;4.811742305755615;3.4784092903137207
Badlands,26,0,29,1536,1526,5,1512,9,1496,1405,-91,0,0,0,0,0,1.0804167423035058,3,57;46;44;37,7;6;5;3,1.401298464324817e-44;9.811742782592773;6.811742305755615;5.478409290313721;5.478409290313721;5.478409290313721;4.145075798034668;4.478409290313721
Badlands,26,1,29,1536,1528,5,1514,9,1508,1415,-93,0,0,0,0,0,1.2996595460666616,3,56;48;40;39,7;7;4;3,1.401298464324817e-44;10.003787994384766;6.337121486663818;5.670454502105713;3.3371212482452393;4.337121486663818;3.3371212482452393;2.670454740524292
Badlands,27,0,29,1536,1528,5,1514,9,1473,1416,-57,0,0,0,0,0,1.173058033422408,3,56;48;43;38,7;7;6;4,1.401298464324817e-44;9.518939018249512;6.8522725105285645;4.185606002807617;3.8522727489471436;4.51893949508667;3.518939256668091;2.8522727489471436
Badlands,27,1,29,1536,1528,5,1514,9,1541,1409,-132,0,0,0,0,0,1.1023850777572404,3,54;45;41;37,7;6;5;3,1.401298464324817e-44;9.922348976135254;7.255681991577148;5.589015483856201;3.922348737716675;3.2556819915771484;3.589015245437622;2.2556819915771484
Badlands,28,0,29,1536,1528,5,1514,9,1497,1414,-83,0,0,0,0,0,1.5313206618605517,3,52;42;40;35,7;5;5;3,1.401298464324817e-44;9.17613697052002;6.176136493682861;4.842803478240967;3.509469985961914;2.509469985961914;3.8428032398223877;2.8428032398223877
Badlands,28,1,29,1536,1528,5,1514,9,1457,1412,-45,0,0,0,0,0,1.2079149775730604,3,52;45;39;36,7;6;4;3,1.401298464324817e-44;8.873106002807617;5.5397725105285645;4.873106002807617;3.206439256668091;3.873106002807617;3.5397727489471436;3.5397727489471436
Badlands,29,0,29,1536,1527,5,1513,9,1490,1390,-100,0,0,0,0,0,1.0973451007027766,3,54;45;39;37,7;7;5;4,1.401298464324817e-44;8.757575988769531;6.4242424964904785;4.4242424964904785;3.4242427349090576;3.7575759887695312;3.090909242630005;2.4242427349090576
Badlands,29,1,29,1536,1526,5,1512,9,1436,1396,-40,0,0,0,0,0,1,3,55;46;42;36,7;7;6;4,1.401298464324817e-44;9.78787899017334;6.787878513336182;4.787878513336182;4.121212005615234;4.121212005615234;3.454545259475708;2.7878787517547607
Badlands,30,0,29,1536,1527,5,1513,9,1530,1409,-121,0,0,0,0,0,1.1779574959243295,3,55;44;42;35,7;6;5;4,1.401298464324817e-44;10.079545021057129;7.079545497894287;5.746212005615234;3.7462120056152344;4.412878513336182;3.4128787517547607;1.4128786325454712
Badlands,30,1,29,1536,1528,5,1514,9,1457,1414,-43,0,0,0,0,0,1,3,54;44;37;36,7;7;4;4,1.401298464324817e-44;10.27462100982666;6.607954502105713;5.941287994384766;3.607954740524292;3.2746212482452393;3.2746212482452393;2.9412879943847656
