sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
tmp_transient,133,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,133,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,134,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,134,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,135,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,135,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,136,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,136,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,137,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,137,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,138,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,138,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,139,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,139,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,140,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,140,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,141,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,141,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,142,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,142,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,143,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
