sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
chirp_20_20k_5s,138,0,28,1536,1511,793,709,9,770,619,-151,51753988,2,51753988,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.201388955116272;-1.201388955116272;-1.201388955116272
chirp_20_20k_5s,138,1,28,1536,1511,793,709,9,770,619,-151,51829252,2,51829252,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.1666666269302368;-1.1666666269302368;-1.1666666269302368
chirp_20_20k_5s,139,0,28,1536,1526,793,724,9,631,563,-68,51804164,2,51804164,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.1666666269302368;-1.1666666269302368;-1.1666666269302368
chirp_20_20k_5s,139,1,28,1536,1526,793,724,9,631,563,-68,51879428,2,51879428,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.2864583730697632;-1.2864583730697632;-1.2864583730697632
chirp_20_20k_5s,140,0,28,1536,1519,793,717,9,545,627,82,51779076,2,51779076,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.2864583730697632;-1.2864583730697632;-1.2864583730697632
chirp_20_20k_5s,140,1,28,1536,1519,793,717,9,545,627,82,51854340,2,51854340,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.8559027314186096;-0.5225694179534912;-1.189236044883728
chirp_20_20k_5s,141,0,28,1536,1521,793,719,9,520,629,109,51753988,2,51753988,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-0.8559027314186096;-0.5225694179534912;-1.189236044883728
chirp_20_20k_5s,141,1,28,1536,1521,793,719,9,520,629,109,51829252,2,51829252,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.1024305820465088;-1.1024305820465088;-1.1024305820465088
chirp_20_20k_5s,142,0,28,1536,1526,793,724,9,560,601,41,51804164,2,51804164,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.1024305820465088;-1.1024305820465088;-1.1024305820465088
chirp_20_20k_5s,142,1,28,1536,1526,793,724,9,560,601,41,51879428,2,51879428,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.203125;-1.203125;-1.203125
chirp_20_20k_5s,143,0,28,1536,1524,793,722,9,595,595,0,51779076,2,51779076,0,0,1,3,0;0;0;0,0;0;0;0,1.401298464324817e-44;6;3;3;3;-1.203125;-1.203125;-1.203125
