sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
chirp_wait,96,1,26,1536,997,409,579,9,270,495,225,0,2,0,0,1,2.1177398363749185,3,19;1;22;21,7;0;7;7,1.401298464324817e-44;6;12.706439018249512;18.706439971923828;8.373106002807617;4.70643949508667;3.0397727489471436;1.7064393758773804
chirp_wait,97,0,26,1536,1059,409,641,9,343,557,214,0,2,0,0,1,2.1177398363749185,3,22;1;22;23,7;0;7;7,1.401298464324817e-44;6;12.706439018249512;18.706439971923828;8.373106002807617;4.70643949508667;3.0397727489471436;1.7064393758773804
chirp_wait,97,1,26,1536,1059,409,641,9,343,557,214,0,2,0,0,0,1.8555905616120194,3,22;1;22;23,7;0;7;7,1.401298464324817e-44;6.623106002807617;12.289772987365723;18.623106002807617;8.956439018249512;5.623106002807617;3.623106002807617;2.2897727489471436
chirp_wait,98,0,26,1536,951,409,533,9,247,449,202,0,2,0,0,0,1.8555905616120194,3,15;0;19;19,7;0;7;7,1.401298464324817e-44;6.623106002807617;12.289772987365723;18.623106002807617;8.956439018249512;5.623106002807617;3.623106002807617;2.2897727489471436
chirp_wait,98,1,26,1536,951,409,533,9,247,449,202,0,2,0,0,0,1.7981136018466117,3,15;0;19;19,7;0;7;7,1.401298464324817e-44;6;10.441287994384766;18.774621963500977;8.441287994384766;4.107954502105713;2.107954502105713;0.10795453935861588
chirp_wait,99,0,26,1536,1046,409,628,9,310,544,234,0,2,0,0,0,1.7981136018466117,3,19;0;22;26,7;0;7;7,1.401298464324817e-44;6;10.441287994384766;18.774621963500977;8.441287994384766;4.107954502105713;2.107954502105713;0.10795453935861588
chirp_wait,99,1,26,1536,1046,409,628,9,310,544,234,0,2,0,0,0,1.8101638317699733,3,19;0;22;26,7;0;7;7,1.401298464324817e-44;6;10.285984992980957;18.61931800842285;10.952651977539062;6.285984992980957;3.9526515007019043;2.285984754562378
chirp_wait,100,0,8,1536,829,409,411,9,282,381,99,0,2,0,0,0,1.8101638317699733,3,20;25;23;0,7;7;7;0,1.401298464324817e-44;6;10.285984992980957;18.61931800842285;10.952651977539062;6.285984992980957;3.9526515007019043;2.285984754562378
chirp_wait,100,1,8,1536,829,409,411,9,282,381,99,0,2,0,0,0,1.8430361423563726,3,20;25;23;0,7;7;7;0,1.401298464324817e-44;6;10.280303001403809;18.946969985961914;11.613636016845703;6.280303001403809;3.946969747543335;2.6136362552642822
chirp_wait,101,0,6,1536,714,409,296,9,212,272,60,0,2,0,0,0,1.8430361423563726,3,12;17;20;2,7;7;7;0,1.401298464324817e-44;6;10.280303001403809;18.946969985961914;11.613636016845703;6.280303001403809;3.946969747543335;2.6136362552642822
chirp_wait,101,1,6,1536,714,409,296,9,212,272,60,0,2,0,0,1,2.5153203877169124,3,12;17;20;2,7;7;7;0,1.401298464324817e-44;6;7.479166507720947;18.8125;12.8125;4.479166507720947;2.1458332538604736;0.8125
chirp_wait,102,0,8,1536,801,409,383,9,259,353,94,0,2,0,0,1,2.5153203877169124,3,18;22;23;3,7;7;7;0,1.401298464324817e-44;6;7.479166507720947;18.8125;12.8125;4.479166507720947;2.1458332538604736;0.8125
chirp_wait,102,1,8,1536,801,409,383,9,259,353,94,0,2,0,0,1,2.1556140416808605,3,18;22;23;3,7;7;7;0,1.401298464324817e-44;6;8.653409004211426;18.653409957885742;12.653409004211426;6.653409004211426;3.9867424964904785;2.653409004211426
chirp_wait,103,0,9,1536,962,409,544,9,369,511,142,0,2,0,0,1,2.1556140416808605,3,17;21;20;11,7;7;7;7,1.401298464324817e-44;6;8.653409004211426;18.653409957885742;12.653409004211426;6.653409004211426;3.9867424964904785;2.653409004211426
chirp_wait,103,1,9,1536,962,409,544,9,369,511,142,0,2,0,0,1,2.3454369993056177,3,17;21;20;11,7;7;7;7,1.401298464324817e-44;6;7.928030490875244;18.594696044921875;14.928030014038086;7.594696998596191;4.928030490875244;3.2613637447357178
chirp_wait,104,0,26,1536,1086,409,668,9,351,584,233,0,2,0,0,1,2.3454369993056177,3,16;25;17;19,7;7;7;7,1.401298464324817e-44;6;7.928030490875244;18.594696044921875;14.928030014038086;7.594696998596191;4.928030490875244;3.2613637447357178
chirp_wait,104,1,26,1536,1086,409,668,9,351,584,233,0,2,0,0,1,2.3101736575847873,3,16;25;17;19,7;7;7;7,1.401298464324817e-44;6;7.632575988769531;17.63257598876953;18.29924201965332;6.965909004211426;4.2992424964904785;2.632575750350952
chirp_wait,105,0,26,1536,959,409,541,9,265,457,192,0,2,0,0,1,2.3101736575847873,3,7;18;15;18,7;7;7;7,1.401298464324817e-44;6;7.632575988769531;17.63257598876953;18.29924201965332;6.965909004211426;4.2992424964904785;2.632575750350952
chirp_wait,105,1,26,1536,959,409,541,9,265,457,192,0,2,0,0,1,3.1961874076588703,3,7;18;15;18,7;7;7;7,1.401298464324817e-44;6;5.464015007019043;17.46401596069336;18.797348022460938;6.797348499298096;2.7973484992980957;0.1306818276643753
chirp_wait,106,0,26,1536,1062,409,644,9,358,560,202,0,2,0,0,1,3.1961874076588703,3,15;23;12;19,7;7;7;7,1.401298464324817e-44;6;5.464015007019043;17.46401596069336;18.797348022460938;6.797348499298096;2.7973484992980957;0.1306818276643753
chirp_wait,106,1,26,1536,1062,409,644,9,358,560,202,0,2,0,0,1,2.195327296233518,3,15;23;12;19,7;7;7;7,1.401298464324817e-44;6;6.971590995788574;15.304924011230469;18.30492401123047;7.6382575035095215;4.6382575035095215;2.971590995788574
chirp_wait,107,0,26,1536,1041,409,623,9,359,539,180,0,2,0,0,1,2.195327296233518,3,14;22;3;22,7;7;0;7,1.401298464324817e-44;6;6.971590995788574;15.304924011230469;18.30492401123047;7.6382575035095215;4.6382575035095215;2.971590995788574
chirp_wait,107,1,26,1536,1041,409,623,9,359,539,180,0,2,0,0,0,1.8602645945177836,3,14;22;3;22,7;7;0;7,1.401298464324817e-44;6;6.58712100982666;12.253787994384766;18.587121963500977;8.920454978942871;5.58712100982666;3.5871212482452393
chirp_wait,108,0,26,1536,1056,409,638,9,372,554,182,0,2,0,0,0,1.8602645945177836,3,15;21;0;21,7;7;0;7,1.401298464324817e-44;6;6.58712100982666;12.253787994384766;18.587121963500977;8.920454978942871;5.58712100982666;3.5871212482452393
chirp_wait,108,1,26,1536,1056,409,638,9,372,554,182,0,2,0,0,0,1.9617485373988917,3,15;21;0;21,7;7;0;7,1.401298464324817e-44;6;6.238636493682861;12.238636016845703;18.571969985961914;9.571969985961914;5.571969509124756;3.571969747543335
chirp_wait,109,0,26,1536,1169,409,751,9,406,667,261,0,2,0,0,0,1.9617485373988917,3,13;19;0;21,7;7;0;7,1.401298464324817e-44;6;6.238636493682861;12.238636016845703;18.571969985961914;9.571969985961914;5.571969509124756;3.571969747543335
chirp_wait,109,1,26,1536,1169,409,751,9,406,667,261,0,2,0,0,0,1.9016394372974414,3,13;19;0;21,7;7;0;7,1.401298464324817e-44;6;5.545454502105713;10.545454978942871;18.212121963500977;10.878787994384766;6.21212100982666;3.8787879943847656
chirp_wait,110,0,26,1536,1135,409,717,9,372,633,261,0,2,0,0,0,1.9016394372974414,3,13;20;24;20,7;7;7;7,1.401298464324817e-44;6;5.545454502105713;10.545454978942871;18.212121963500977;10.878787994384766;6.21212100982666;3.8787879943847656
chirp_wait,110,1,26,1536,1135,409,717,9,372,633,261,0,2,0,0,0,1.8474074169394408,3,13;20;24;20,7;7;7;7,1.401298464324817e-44;6;5.89393949508667;10.227272987365723;18.893939971923828;11.560606002807617;5.89393949508667;3.89393949508667
chirp_wait,111,0,26,1536,1102,409,684,9,411,600,189,0,2,0,0,0,1.8474074169394408,3,11;16;20;20,7;7;7;7,1.401298464324817e-44;6;5.89393949508667;10.227272987365723;18.893939971923828;11.560606002807617;5.89393949508667;3.89393949508667
chirp_wait,111,1,26,1536,1102,409,684,9,411,600,189,0,2,0,0,1,2.246515800998498,3,11;16;20;20,7;7;7;7,1.401298464324817e-44;6;4.623106002807617;8.289772987365723;18.623106002807617;13.289772987365723;5.95643949508667;3.623106002807617
chirp_wait,112,0,26,1536,1058,409,640,9,370,556,186,0,2,0,0,1,2.246515800998498,3,10;15;19;20,7;7;7;7,1.401298464324817e-44;6;4.623106002807617;8.289772987365723;18.623106002807617;13.289772987365723;5.95643949508667;3.623106002807617
chirp_wait,112,1,26,1536,1058,409,640,9,370,556,186,0,2,0,0,1,2.3964790402549236,3,10;15;19;20,7;7;7;7,1.401298464324817e-44;6;4.304924011230469;7.6382575035095215;18.30492401123047;15.971590995788574;5.971590995788574;3.6382575035095215
chirp_wait,113,0,26,1536,1208,409,790,9,407,706,299,0,2,0,0,1,2.3964790402549236,3,9;14;18;22,7;7;7;7,1.401298464324817e-44;6;4.304924011230469;7.6382575035095215;18.30492401123047;15.971590995788574;5.971590995788574;3.6382575035095215
